,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
62,120,3,2.5754999514657344,8.958911764271372,1,1,2,0,8,3,1,3,5,1.6817847662528045,1.4953594885511643,2006.0,2006,2,0,5,4,178.0,2,4,5,3,4,2,6,24.0,5,0,6.0570537392365935,6.083872122258981,5,4,1,2,0.0,0,6.083872122258981,0,0,2,0,2,1,2,6,1,5,2006.0,2,2,3,2,120.0,49.0,0,0,0,0,4,2,0,1.7782856913330884,2007,5,3,202500
281,20,4,2.7831636674834628,9.21155795726217,0,1,2,0,7,3,1,4,5,1.5650878569588351,1.4953594885511643,2006.0,2006,2,0,5,4,68.0,2,4,5,3,3,1,6,905.0,5,0,4.346768914952807,5.960251672538669,5,3,1,2,0.0,0,5.960251672538669,0,0,2,0,2,1,2,6,0,5,2006.0,3,2,3,2,0.0,120.0,0,0,0,0,4,2,0,1.4953594885511643,2006,7,5,185000
964,60,3,2.990702258667686,10.313908085687014,0,1,0,0,3,3,1,4,6,1.6265915283192642,1.4953594885511643,2002.0,2003,2,0,5,2,44.0,2,4,5,3,3,1,6,624.0,5,0,3.7272509977193646,5.346325841173544,5,4,1,2,1070.0,0,6.596976580222187,1,0,2,1,4,1,2,6,1,6,2002.0,3,2,3,2,0.0,40.0,0,0,0,0,4,2,0,1.1892014127135908,2010,5,3,214900
238,20,3,3.105430726968483,10.472888808728944,0,1,2,0,8,3,1,4,5,1.6817847662528045,1.4953594885511643,2007.0,2007,4,0,5,2,254.0,3,4,5,4,3,1,5,0.0,5,0,6.415465688475,6.415465688475,5,4,1,2,0.0,0,6.415465688475,0,0,2,0,3,1,2,6,0,5,2007.0,3,3,3,2,168.0,228.0,0,0,0,0,4,2,0,1.861209284309532,2007,7,5,318000
223,20,3,2.8925075626521703,10.122721965953623,0,1,1,0,2,3,1,4,5,1.4142135623730951,1.5650878569588351,1971.0,1971,2,0,2,1,0.0,1,4,2,2,3,1,4,524.0,2,180,3.5565573241549195,5.4216141507857225,5,3,1,2,0.0,0,5.4216141507857225,0,0,1,0,2,1,1,6,0,2,1989.0,1,2,3,2,216.0,0.0,0,0,0,0,4,2,0,1.3160927019021114,2009,5,1,97000
145,160,1,2.213368473616628,7.086571808709764,0,1,2,0,0,3,1,2,6,1.5650878569588351,1.4953594885511643,2004.0,2006,2,0,5,4,50.0,2,4,5,3,3,1,5,0.0,5,0,5.5807526374137035,5.5807526374137035,5,4,1,2,739.0,0,6.429626738777299,0,0,2,0,3,1,2,4,0,2,2004.0,1,2,3,2,0.0,40.0,0,0,0,0,4,2,0,1.4142135623730951,2006,5,3,130000
1362,50,3,2.8925075626521703,10.57645971012985,1,1,1,0,2,2,1,4,2,1.4142135623730951,1.4142135623730951,1920.0,2007,2,0,5,1,0.0,1,3,1,2,2,1,5,0.0,5,0,5.17102504345125,5.17102504345125,5,3,1,2,457.0,0,6.456725176124504,0,0,2,0,4,1,1,6,1,5,1920.0,1,1,3,2,55.0,0.0,0,0,0,0,4,2,0,1.5650878569588351,2009,5,3,104900
373,20,3,2.981308437582398,10.154865828754216,0,1,2,0,2,3,1,4,5,1.4953594885511643,1.5650878569588351,1953.0,1953,2,0,1,1,0.0,1,4,5,2,3,1,1,428.0,2,180,0.0,4.965652021638246,5,2,1,2,0.0,0,6.026441736215492,1,0,1,0,3,1,1,2,0,5,1953.0,1,1,3,2,66.0,0.0,0,0,0,0,1,2,0,1.8211534806270449,2009,5,3,123000
118,60,3,3.0800649343804425,10.547393042832908,0,1,0,0,3,3,1,4,6,1.6265915283192642,1.4953594885511643,1990.0,1990,4,0,3,1,0.0,1,4,5,3,3,2,6,1470.0,5,0,3.7746258092690463,6.395490598851661,5,3,1,2,1523.0,0,7.5341024681112465,1,0,3,0,5,1,2,6,2,5,1990.0,1,3,3,2,367.0,0.0,0,0,0,0,4,2,0,1.4953594885511643,2010,5,3,320000
1096,70,1,2.7831636674834628,9.108117258797233,0,1,2,0,3,3,1,4,6,1.5650878569588351,1.6265915283192642,1914.0,2006,2,0,0,1,0.0,1,4,5,2,3,1,5,0.0,5,0,5.114039499260834,5.114039499260834,5,2,1,2,582.0,0,6.067149248205452,0,0,1,1,3,1,2,6,0,0,2020.0,0,0,0,2,136.0,0.0,115,0,0,0,4,2,0,1.3160927019021114,2007,5,3,127000
250,30,3,2.7232700931049787,8.5524090173471,1,1,2,0,3,3,1,4,5,1.3160927019021114,1.1892014127135908,1940.0,1966,2,0,0,1,0.0,1,0,2,2,3,1,5,0.0,5,0,5.194371954336732,5.194371954336732,5,4,1,2,0.0,0,6.011538904473629,0,0,1,0,3,1,0,5,0,0,2020.0,0,0,0,2,263.0,0.0,0,0,0,0,1,1,450,1.4953594885511643,2010,5,3,76500
1406,85,3,2.8925075626521703,9.586276649460936,0,1,0,0,6,3,1,4,1,1.4953594885511643,1.6265915283192642,1972.0,2007,2,0,2,1,0.0,1,4,2,3,3,3,6,656.0,5,0,3.2531523173684938,5.2642948245705234,5,2,1,2,0.0,0,5.2642948245705234,1,0,1,0,2,1,1,6,0,2,1988.0,1,2,3,2,58.0,0.0,0,0,0,0,2,2,0,1.3160927019021114,2009,5,3,133000
9,190,3,2.6591540008055192,9.281131396548592,0,1,0,0,3,0,0,0,0,1.4953594885511643,1.5650878569588351,1939.0,1950,2,0,1,1,0.0,1,4,1,2,3,1,6,851.0,5,0,3.4397965056090163,5.61072187868905,5,4,1,2,0.0,0,5.728673493925098,1,0,1,0,2,2,1,6,2,5,1939.0,2,1,4,2,0.0,4.0,0,0,0,0,4,2,0,1.0,2008,5,3,118000
449,50,1,2.6591540008055192,8.801119247004895,0,1,2,0,1,3,1,4,2,1.3160927019021114,1.6265915283192642,1948.0,2002,2,0,1,1,0.0,1,3,2,2,3,1,4,331.0,5,0,4.222866325139833,5.047326024738248,5,4,1,2,504.0,0,5.864708006371673,0,0,1,1,2,1,1,6,0,2,1981.0,1,1,3,2,0.0,176.0,0,0,0,0,4,2,0,1.5650878569588351,2007,5,3,120000
708,60,3,2.8394189546454753,9.744906361787168,1,1,2,0,5,3,1,4,6,1.6265915283192642,1.4953594885511643,2007.0,2007,4,0,5,1,0.0,2,4,5,3,3,3,5,0.0,5,0,5.194371954336732,5.194371954336732,5,4,1,2,728.0,0,6.177183824365275,0,0,2,1,3,1,2,6,1,5,2007.0,3,2,3,2,100.0,24.0,0,0,0,0,4,2,0,1.6265915283192642,2007,7,5,179540
255,60,3,2.8502631457463714,9.668365942598571,1,1,2,0,5,3,1,4,6,1.6265915283192642,1.4953594885511643,1999.0,1999,2,0,5,2,302.0,2,4,5,3,3,1,5,0.0,5,0,5.5879334283794035,5.5879334283794035,5,4,1,2,1286.0,0,6.9184102220091,0,0,2,1,4,1,2,6,1,6,1999.0,3,2,3,2,192.0,0.0,0,0,0,0,4,2,0,1.1892014127135908,2006,5,3,230000
593,120,1,2.8925075626521703,8.160624976066478,0,1,2,0,6,3,1,3,5,1.5650878569588351,1.4953594885511643,2003.0,2003,2,0,5,2,170.0,2,4,5,3,3,3,6,685.0,5,0,3.5731078908983416,5.396332087631374,5,4,1,2,0.0,0,5.396332087631374,1,0,1,0,1,1,2,6,0,5,2003.0,3,2,3,2,140.0,0.0,0,0,0,0,4,2,0,1.4953594885511643,2009,5,3,140000
389,60,3,3.1301757139176707,10.568211769263518,0,1,2,0,8,3,1,4,6,1.7782856913330884,1.4953594885511643,2007.0,2008,2,0,5,4,272.0,3,4,5,4,3,3,6,1280.0,5,0,4.477711469043086,6.4040768265223065,5,4,1,2,590.0,0,6.949158222403631,1,0,2,1,3,1,3,6,1,6,2008.0,3,3,3,2,196.0,134.0,0,0,0,0,4,2,0,1.6817847662528045,2008,7,5,426000
1202,50,1,2.6591540008055192,8.801119247004895,0,1,0,0,3,3,1,4,2,1.4953594885511643,1.6817847662528045,1925.0,1997,2,0,0,1,0.0,1,4,1,2,3,1,5,0.0,5,0,5.452714920110898,5.452714920110898,5,4,1,2,464.0,0,6.059298639281613,1,0,1,0,3,1,1,6,1,2,1960.0,1,1,3,0,0.0,0.0,208,0,0,0,4,2,0,1.4953594885511643,2009,5,3,117000
1168,70,3,3.3097582993324446,10.82434755539566,0,1,0,0,0,3,1,4,6,1.5650878569588351,1.6265915283192642,1935.0,1986,4,0,4,1,0.0,1,4,2,2,3,1,3,626.0,5,0,4.73106753280906,5.794031411720168,5,4,1,2,872.0,0,6.775913222584834,0,0,2,0,4,1,2,6,2,4,1935.0,1,2,3,2,0.0,0.0,0,0,90,0,4,2,0,1.6265915283192642,2008,5,3,235000
557,50,0,2.7831636674834628,10.250434137147556,0,2,2,1,3,3,1,4,2,1.4142135623730951,1.5650878569588351,1920.0,1950,2,0,1,1,0.0,1,4,2,2,3,1,3,637.0,5,0,0.0,5.023833197867939,5,3,1,2,439.0,0,6.045767114270943,0,0,1,1,3,1,1,6,0,1,1994.0,1,1,3,2,0.0,47.0,120,0,0,0,4,2,0,1.7320508075688772,2006,2,3,108000
1298,60,3,4.206162146185047,12.424624742824225,2,0,0,0,0,2,1,4,6,1.7782856913330884,1.4953594885511643,2008.0,2008,4,1,4,4,796.0,3,4,5,4,3,4,6,2908.0,5,0,4.646181227632,7.277520182040035,5,4,1,2,950.0,0,7.808809128157762,2,0,2,1,3,1,3,6,3,5,2008.0,3,2,3,2,214.0,292.0,0,0,0,480,4,2,0,1.0,2008,7,5,160000
1424,20,3,2.8925075626521703,9.873363155480508,0,1,2,0,2,3,1,4,5,1.4953594885511643,1.4953594885511643,1958.0,1983,4,0,2,1,0.0,1,4,2,2,3,1,4,457.0,3,374,3.7272509977193646,5.656854249492381,5,2,1,2,0.0,0,6.054799748959497,1,0,1,0,2,1,1,3,1,2,1970.0,1,1,3,2,316.0,28.0,0,0,0,0,1,2,0,1.5650878569588351,2007,5,3,144000
460,60,4,2.942838765545948,9.458599262047207,1,1,2,0,7,6,1,4,6,1.6817847662528045,1.4953594885511643,2009.0,2009,2,0,5,4,110.0,2,4,5,3,3,1,6,544.0,5,0,4.119538809138713,5.370698278622623,5,4,1,2,1103.0,0,6.632390217711863,1,0,2,1,3,1,1,6,0,6,2009.0,3,2,3,2,0.0,150.0,0,0,0,0,4,2,0,1.861209284309532,2009,7,5,263435
723,50,3,2.7831636674834628,9.507844129980255,0,1,2,0,0,3,1,4,2,1.4142135623730951,1.5650878569588351,1954.0,1972,2,0,1,1,0.0,1,4,5,2,3,1,5,0.0,5,0,5.538564796045994,5.538564796045994,5,4,1,2,473.0,0,6.191978682133846,0,0,2,0,4,1,1,6,0,2,1958.0,1,1,3,2,0.0,0.0,0,0,156,0,4,2,0,1.4953594885511643,2008,5,3,135000
1346,20,3,2.8925075626521703,12.006506569356468,3,1,4,0,4,8,1,4,5,1.6265915283192642,1.6265915283192642,1968.0,2003,4,0,4,1,0.0,1,4,2,2,3,1,1,297.0,3,68,5.889337823558774,6.292694176582872,5,2,1,2,0.0,0,6.814154386275673,0,0,2,0,3,1,1,6,1,5,1968.0,2,2,4,2,0.0,80.0,0,290,0,0,4,2,0,1.5650878569588351,2006,5,3,262500
144,90,1,2.8925075626521703,9.766980085983587,0,1,2,0,3,1,1,1,5,1.4953594885511643,1.4953594885511643,1963.0,1963,2,0,2,2,336.0,1,4,2,2,3,1,3,1332.0,5,0,4.4609079793243875,6.447418087886034,5,2,1,2,0.0,0,6.447418087886034,1,0,2,0,6,2,1,6,0,2,1963.0,1,2,3,2,0.0,0.0,0,0,0,0,4,2,0,1.8211534806270449,2006,1,1,125000
501,60,4,2.942838765545948,9.950381902218627,0,1,2,0,7,3,1,4,6,1.6265915283192642,1.4953594885511643,2005.0,2005,2,0,5,1,0.0,2,4,5,3,3,1,6,400.0,5,0,4.646181227632,5.424748842112416,5,3,1,2,902.0,0,6.484412078207245,0,0,2,1,3,1,2,6,0,5,2005.0,2,2,3,2,0.0,108.0,0,0,0,0,4,2,0,1.1892014127135908,2008,5,3,226700
1070,20,3,2.9129538273031383,10.03778361990335,0,1,2,0,2,3,1,4,5,1.4953594885511643,1.4953594885511643,1956.0,1956,4,0,1,2,120.0,1,4,2,2,3,1,1,586.0,5,0,4.636183775477413,5.6897100101850535,5,2,1,2,0.0,0,5.6897100101850535,1,0,1,0,3,1,1,6,0,5,1956.0,1,1,3,2,0.0,20.0,0,0,192,0,4,2,0,1.5650878569588351,2007,5,3,135000
739,60,3,2.8394189546454753,9.82363985496211,1,1,2,0,6,3,1,4,6,1.6265915283192642,1.4953594885511643,2004.0,2004,2,0,5,1,0.0,2,4,5,3,3,1,5,0.0,5,0,5.4216141507857225,5.4216141507857225,5,4,1,2,864.0,0,6.447418087886034,0,0,2,1,3,1,2,6,0,5,2004.0,2,2,3,2,187.0,56.0,0,0,0,0,4,2,0,1.4142135623730951,2009,5,3,190000
1349,70,1,2.6591540008055192,8.512161887558296,0,1,2,0,1,3,1,4,6,1.6817847662528045,1.4953594885511643,1872.0,1987,2,0,1,1,0.0,1,3,1,2,2,1,2,259.0,5,0,4.540429495102859,5.114039499260834,3,1,0,2,1215.0,205,6.9684431546795285,0,0,2,0,4,1,1,6,0,0,2020.0,0,0,0,2,0.0,54.0,20,0,0,0,4,2,0,1.861209284309532,2008,5,3,122000
731,80,3,2.9230121450312176,9.895882982331592,1,1,0,0,3,3,1,4,4,1.6265915283192642,1.4953594885511643,2003.0,2003,2,0,5,2,442.0,2,4,5,4,3,3,6,786.0,5,0,3.009219167824105,5.427872511398919,5,4,1,2,0.0,0,5.818298720416477,1,0,2,0,3,1,2,6,1,5,2003.0,3,2,3,2,160.0,22.0,0,0,0,0,4,2,0,1.4953594885511643,2007,5,3,187500
539,20,3,2.8925075626521703,10.338201004043206,0,1,2,0,6,3,1,4,5,1.6817847662528045,1.4953594885511643,2001.0,2002,2,0,5,2,479.0,2,4,5,3,3,3,6,1358.0,5,0,3.864349880639692,6.305695837891327,5,4,1,2,0.0,0,6.325543454913577,1,0,2,0,3,1,2,6,1,5,2001.0,2,2,3,2,180.0,0.0,0,0,0,0,2,1,2000,1.4953594885511643,2010,5,3,272000
177,50,3,2.8925075626521703,10.808940743662165,0,1,2,0,3,3,1,4,2,1.4953594885511643,1.4953594885511643,1958.0,1958,2,0,1,1,0.0,2,3,2,2,3,1,4,57.0,1,441,4.851515227225407,5.695129498088696,5,4,1,2,668.0,0,6.619501491804348,1,0,2,0,4,1,2,6,1,5,1958.0,1,2,3,2,0.0,0.0,0,0,0,0,4,2,0,1.6265915283192642,2006,5,3,172500
1408,70,1,2.7831636674834628,9.379621527545767,0,1,2,0,1,3,1,4,6,1.4142135623730951,1.6265915283192642,1910.0,1950,2,0,5,1,0.0,1,4,2,1,3,1,5,0.0,5,0,4.99398638364183,4.99398638364183,5,3,1,2,622.0,0,6.07608426538013,0,0,1,0,3,1,1,6,0,2,1966.0,1,2,3,2,0.0,0.0,0,0,168,0,4,2,0,1.5650878569588351,2010,5,3,125500
697,20,3,2.747689938839533,8.9512513091746,1,1,2,0,0,3,1,4,5,1.4953594885511643,1.6265915283192642,1952.0,1952,2,0,0,1,0.0,1,4,5,4,4,2,2,210.0,6,551,3.8468948516953256,5.595087130688852,5,1,1,1,0.0,0,5.820833273681699,0,1,1,0,2,1,1,6,0,2,1952.0,1,1,3,2,0.0,0.0,0,0,0,0,4,2,0,1.7320508075688772,2006,5,3,123500
1402,20,3,2.8284271247461903,9.068153064433792,0,1,2,0,6,3,1,4,5,1.6265915283192642,1.4953594885511643,2006.0,2006,2,0,5,1,0.0,2,4,5,3,4,3,5,0.0,5,0,5.9883887649350225,5.9883887649350225,5,4,1,2,0.0,0,5.997682885915192,0,0,2,0,2,1,2,6,1,5,2006.0,2,2,3,2,168.0,55.0,0,0,0,0,4,2,0,1.6265915283192642,2006,7,5,193879
1022,50,1,2.685349139311312,9.856698230137717,0,1,2,0,1,3,1,4,2,1.4953594885511643,1.4953594885511643,1930.0,1950,2,0,0,1,0.0,1,4,2,2,3,1,2,324.0,5,0,4.924296904127532,5.495388976223611,5,3,1,1,336.0,0,5.943652075954647,0,0,1,0,2,1,1,6,0,2,1957.0,1,1,1,2,0.0,0.0,192,0,0,0,4,2,0,1.3160927019021114,2007,5,3,87000
1116,80,3,2.8925075626521703,9.382648879714086,0,1,2,0,5,3,1,4,4,1.6817847662528045,1.4953594885511643,2002.0,2002,4,0,5,1,0.0,2,4,5,3,3,1,6,353.0,5,0,2.7232700931049787,4.494329760932102,5,4,1,2,640.0,0,6.137556517051392,1,0,2,1,3,1,2,6,1,6,2002.0,3,2,3,2,120.0,0.0,0,0,0,0,4,2,0,1.3160927019021114,2009,5,3,184100
1429,20,3,2.8925075626521703,10.583425721381523,1,1,0,0,4,3,1,4,5,1.5650878569588351,1.6265915283192642,1981.0,1981,2,0,1,2,310.0,2,3,2,3,3,1,1,678.0,5,0,5.253979444192754,6.160137985467531,5,4,1,2,0.0,0,6.160137985467531,0,0,2,0,3,1,2,6,1,5,1981.0,3,2,3,2,0.0,0.0,99,0,0,0,4,2,0,1.4142135623730951,2007,5,3,182900
1453,20,3,3.0800649343804425,11.454850500988655,0,1,2,0,3,3,1,4,5,1.4953594885511643,1.4953594885511643,2006.0,2006,2,0,5,1,0.0,1,4,5,3,3,1,5,0.0,5,0,5.810671217682169,5.810671217682169,5,4,1,2,0.0,0,5.810671217682169,0,0,1,0,3,1,1,6,0,0,2020.0,0,0,0,2,36.0,56.0,0,0,0,0,4,2,0,1.6265915283192642,2006,5,1,84500
7,60,3,2.8925075626521703,10.094161678911233,1,1,0,0,4,8,1,4,6,1.6265915283192642,1.5650878569588351,1973.0,1973,2,0,2,4,240.0,1,4,2,3,3,2,4,859.0,1,32,3.8336536098087937,5.768153950788761,5,4,1,2,983.0,0,6.761397784482142,1,0,2,1,3,1,1,6,2,5,1973.0,2,2,3,2,235.0,204.0,228,0,0,0,4,1,350,1.8211534806270449,2009,5,3,200000
820,60,3,2.9129538273031383,9.219864424165902,1,1,4,0,6,3,1,4,6,1.6265915283192642,1.4953594885511643,2003.0,2003,2,0,5,1,0.0,2,4,5,3,3,1,5,0.0,5,0,5.314969426064462,5.314969426064462,5,4,1,2,842.0,0,6.363717467015643,0,0,2,1,3,1,2,6,0,5,2003.0,2,2,3,2,0.0,45.0,0,0,0,0,4,2,0,1.5650878569588351,2008,5,3,183000
667,20,3,2.8394189546454753,9.494145564504477,0,1,2,0,3,3,1,4,5,1.5650878569588351,1.4953594885511643,1994.0,1998,2,0,2,2,258.0,1,4,5,3,3,1,6,1138.0,5,0,4.0536033353055165,6.125626498571391,5,4,1,2,0.0,0,6.401218633979004,1,0,2,0,3,1,2,6,1,5,1994.0,2,2,3,2,224.0,42.0,0,0,0,0,4,2,0,1.7782856913330884,2008,5,3,193500
1389,50,1,2.7831636674834628,8.801119247004895,0,1,2,0,3,3,1,4,2,1.5650878569588351,1.5650878569588351,1941.0,1950,2,0,0,1,0.0,1,3,1,2,4,1,4,375.0,5,0,4.35588108193968,5.206812844725648,5,4,1,2,349.0,0,5.907613731448596,0,1,1,0,3,1,1,6,1,2,2003.0,1,2,3,2,0.0,0.0,0,0,0,0,4,2,0,1.3160927019021114,2007,5,3,131000
357,120,1,2.5754999514657344,8.061780200427199,0,1,2,0,3,3,1,3,5,1.4953594885511643,1.4953594885511643,1976.0,1976,2,0,4,1,0.0,1,4,5,3,3,1,4,874.0,5,0,4.046072169400838,5.813217697626678,5,2,1,2,0.0,0,5.813217697626678,1,0,1,1,3,1,1,6,1,5,1976.0,3,2,3,2,536.0,90.0,0,0,0,0,2,2,0,1.6817847662528045,2007,5,3,134000
783,85,3,2.8925075626521703,9.76725140456618,1,1,0,0,3,3,1,4,1,1.4953594885511643,1.5650878569588351,1978.0,1978,2,0,3,2,104.0,1,3,5,3,3,3,6,1097.0,5,0,0.0,5.7550847083253265,5,4,1,2,0.0,0,5.772062023228787,1,0,1,0,1,1,2,6,1,5,1978.0,3,2,3,2,303.0,30.0,0,0,0,0,4,2,0,1.6265915283192642,2009,5,3,165500
985,190,3,2.8716197519866733,10.213089640260677,0,1,2,0,0,3,1,0,5,1.4953594885511643,1.4953594885511643,1950.0,1950,2,0,1,1,0.0,1,4,2,2,3,1,4,1040.0,5,0,3.3369896613564753,5.841010186603,4,2,0,2,0.0,0,5.841010186603,1,0,1,0,3,1,1,6,0,2,1950.0,1,1,3,2,0.0,48.0,0,0,0,0,4,2,0,1.6817847662528045,2008,3,3,125000
329,70,1,2.7831636674834628,8.944970653948507,0,1,0,0,3,3,1,4,6,1.4953594885511643,1.4953594885511643,1920.0,1950,2,0,0,1,0.0,1,4,5,2,3,2,5,0.0,5,0,4.940961444901184,4.940961444901184,5,2,0,2,596.0,0,5.875831856001327,0,0,1,0,3,1,1,6,0,2,1920.0,1,1,1,0,0.0,0.0,137,0,0,0,1,2,0,1.6265915283192642,2009,5,3,78000
1444,20,3,2.817321422912196,9.60184357298118,0,1,1,0,6,3,1,4,5,1.6265915283192642,1.4953594885511643,2004.0,2004,2,0,5,2,106.0,2,4,5,3,3,3,5,0.0,5,0,6.140797993746417,6.140797993746417,5,4,1,2,0.0,0,6.140797993746417,0,0,2,0,3,1,2,6,0,5,2004.0,2,2,3,2,192.0,60.0,0,0,0,0,4,2,0,1.8211534806270449,2007,5,3,179600
1117,20,3,2.747689938839533,9.940472825776448,1,1,1,0,3,2,1,4,5,1.4953594885511643,1.6265915283192642,1967.0,2003,2,0,5,1,0.0,1,4,2,2,3,1,1,702.0,5,0,3.722418568619064,5.468070957842445,5,4,1,2,0.0,0,5.468070957842445,1,0,1,0,3,1,2,6,0,5,1967.0,2,2,3,2,0.0,0.0,0,0,0,0,4,2,0,1.4953594885511643,2008,5,3,130000
1087,60,4,3.036362955906293,10.140512807545779,0,1,2,0,7,3,1,4,6,1.6817847662528045,1.4953594885511643,2005.0,2006,2,0,5,1,0.0,2,4,5,3,3,2,5,0.0,5,0,5.735311674181273,5.735311674181273,5,4,1,2,871.0,0,6.6477665422305545,0,0,2,1,3,1,2,6,1,5,2005.0,2,3,3,2,160.0,50.0,0,0,0,0,4,2,0,1.4953594885511643,2009,5,3,252000
258,60,3,2.990702258667686,10.559938446790305,0,1,2,0,6,3,1,4,6,1.6265915283192642,1.4953594885511643,2001.0,2001,2,0,5,2,172.0,2,4,5,3,3,1,6,361.0,5,0,4.953352400142756,5.570655257687376,5,4,1,2,829.0,0,6.506304634736988,0,0,2,1,3,1,2,6,1,5,2001.0,2,2,3,2,0.0,96.0,0,245,0,0,4,2,0,1.4953594885511643,2008,5,3,231500
1144,190,3,2.7831636674834628,10.505379574294308,0,1,2,0,0,3,1,0,2,1.4142135623730951,1.4142135623730951,1941.0,1950,2,0,1,1,0.0,1,1,1,3,3,1,1,348.0,5,0,4.242640687119285,5.0914634438440185,1,1,0,1,252.0,0,5.513383716013244,1,0,1,0,2,1,0,6,0,2,1941.0,1,1,3,2,0.0,0.0,0,0,0,0,2,2,0,1.6265915283192642,2010,5,3,80000
372,120,3,2.6591540008055192,9.203553661494023,0,1,2,0,3,3,1,3,5,1.5650878569588351,1.4953594885511643,1984.0,1984,2,0,3,1,0.0,1,4,2,3,3,1,4,623.0,2,121,0.0,5.222681303698321,5,2,1,2,0.0,0,5.236659240393631,1,0,1,0,2,1,1,6,0,5,1984.0,1,1,3,2,353.0,0.0,0,0,90,0,2,2,0,1.1892014127135908,2010,5,3,125000
1075,70,3,2.942838765545948,10.703476070884637,0,1,2,0,3,3,1,4,6,1.6265915283192642,1.5650878569588351,1940.0,1984,2,0,0,1,0.0,1,4,2,2,3,1,1,410.0,5,0,4.443917190947643,5.318298600116393,5,2,1,2,780.0,0,6.45858343601753,0,0,1,1,3,1,1,6,2,5,1940.0,1,1,3,2,0.0,0.0,0,0,0,0,4,2,0,1.6265915283192642,2007,6,3,219500
882,60,3,2.8925075626521703,9.907729305950985,1,1,0,0,5,3,1,4,6,1.5650878569588351,1.4953594885511643,1992.0,1993,2,0,5,1,0.0,1,4,5,3,3,1,5,0.0,5,0,5.331538239570265,5.331538239570265,5,3,1,2,785.0,0,6.31762613645347,0,0,2,1,3,1,1,6,1,6,1993.0,2,2,3,2,342.0,40.0,0,0,0,0,2,2,0,1.861209284309532,2009,5,3,178000
142,50,3,2.902774534820092,9.607486664055276,0,1,0,0,2,0,1,4,2,1.4953594885511643,1.4142135623730951,1952.0,1952,2,0,4,1,0.0,1,1,2,2,3,1,3,507.0,5,0,4.480502203994548,5.492376534798028,5,1,1,2,475.0,0,6.100458999124575,0,0,2,0,4,1,1,6,0,2,2000.0,1,2,3,2,0.0,0.0,0,0,0,0,2,2,0,1.5650878569588351,2010,5,3,166000
525,20,4,2.8060648602624987,9.30604642154766,0,1,2,0,7,3,1,4,5,1.6265915283192642,1.4953594885511643,2005.0,2005,2,0,5,1,0.0,2,4,5,3,3,1,5,0.0,5,0,5.954342952837029,5.954342952837029,5,4,1,2,0.0,0,5.9649727576913545,0,0,2,0,3,1,2,6,1,5,2005.0,1,2,3,2,38.0,144.0,0,0,0,0,4,2,0,1.4142135623730951,2006,5,3,176000
1107,60,3,3.6002083273055185,12.349190256854902,2,3,4,0,5,3,1,4,6,1.6265915283192642,1.4953594885511643,2006.0,2006,2,0,5,1,0.0,2,4,5,4,4,1,5,0.0,5,0,5.427872511398919,5.427872511398919,5,4,1,2,1134.0,0,6.704886277931937,0,0,2,1,3,1,2,6,1,6,2006.0,2,2,3,2,0.0,100.0,0,0,0,0,4,2,0,1.7320508075688772,2006,7,5,274725
1335,20,3,2.990702258667686,9.911326853655874,0,1,2,0,4,3,1,4,5,1.5650878569588351,1.4953594885511643,1977.0,1977,2,0,3,2,360.0,1,4,2,3,3,1,4,686.0,5,0,5.076238765070059,6.061542707925104,5,2,1,2,0.0,0,6.043508914529704,0,1,2,0,2,1,1,6,1,5,1977.0,2,2,3,2,0.0,16.0,0,0,0,0,4,2,0,1.4142135623730951,2009,5,3,167900
1091,160,4,2.213368473616628,6.817316187474363,0,1,2,0,7,3,1,2,6,1.6265915283192642,1.4953594885511643,1999.0,2000,2,0,1,2,212.0,2,4,5,3,3,1,1,510.0,5,0,3.0800649343804425,4.9492322636950465,5,4,1,2,628.0,0,5.948411552675219,1,0,2,1,2,1,2,6,0,2,1999.0,1,2,3,2,0.0,48.0,0,0,0,0,4,2,0,1.3160927019021114,2008,5,3,160000
1387,50,1,2.7831636674834628,9.607486664055276,0,1,2,0,1,0,1,4,2,1.5650878569588351,1.6265915283192642,1916.0,1950,2,0,4,1,0.0,1,3,1,2,3,1,3,168.0,2,546,0.0,5.169216575072087,4,2,0,2,862.0,0,7.089379380453553,0,0,2,0,5,1,2,6,1,2,1916.0,1,1,3,2,88.0,15.0,0,0,0,0,1,2,0,1.6817847662528045,2007,6,2,136000
