,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SalePrice
1301,70,191219.46744791663,2.892507608519078,9.306048591020996,181064.89435897442,201999.27272727274,140567.45,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.565084580073287,1.626576561697786,1942.0,1950,171923.2621870883,180259.57544224765,144906.38129496406,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,149709.31372549018,547.0,184477.71495877503,0,3.8686728405353383,5.269429452400861,182096.16666666663,129273.1081081081,186966.7281767956,186559.38169642852,741.0,0,6.217097086275505,0,0,1,0,3,1,212431.68905472642,183480.255506608,2,226874.8104838709,202696.47478260868,1942.0,143573.32425742573,1,187301.235763098,144335.7142857143,0.0,0.0,0,0,224,0,187826.30495552733,181830.58785942488,0,1.821160286837872,2009,173778.14185228606,177500
1043,60,191219.46744791663,3.045261646475669,10.431067485232116,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.626576561697786,1.4953487812212205,1990.0,1990,216729.317948718,180259.57544224765,159823.78523489932,201362.6993670886,99.0,146471.11202635913,184761.9463243874,222463.08755760366,203013.7451923077,184416.5011441648,166000.2738654147,231865.73591549296,1085.0,184477.71495877503,0,4.443919177722688,6.197235572361523,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,797.0,0,6.946921192014102,1,0,2,1,4,1,212431.68905472642,183480.255506608,1,323417.64705882355,202696.47478260868,1990.0,143573.32425742573,2,187301.235763098,186411.6782122905,192.0,121.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.4953487812212205,2008,173778.14185228606,262280
1330,20,191219.46744791663,3.0363702767108114,10.0,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,221914.11111111112,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.6817928305074292,1.4953487812212205,2006.0,2006,216729.317948718,180259.57544224765,212076.3323943662,260926.1555555556,410.0,230358.9235474006,184761.9463243874,222463.08755760366,203013.7451923077,205993.27272727274,208313.9862068965,172998.59363957596,0.0,184477.71495877503,0,6.312663280291652,6.312663280291652,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,6.312663280291652,0,0,2,0,3,1,212431.68905472642,183480.255506608,1,226874.8104838709,202696.47478260868,2006.0,204562.85409252672,3,187301.235763098,186411.6782122905,144.0,45.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.8612097182041991,2007,173778.14185228606,227000
1103,20,191219.46744791663,2.981307501301332,9.715595521393098,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,173068.19576719578,179568.78741865512,148104.59731543626,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.565084580073287,1.565084580073287,1959.0,1959,216729.317948718,180259.57544224765,193783.81451612906,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,196533.9333333333,161142.61744966442,655.0,184477.71495877503,0,0.0,5.058949276691698,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,5.878291000481517,0,1,1,0,3,1,141800.96090534976,183480.255506608,1,164561.36363636365,251911.1612903225,1954.0,234427.02916666676,2,187301.235763098,186411.6782122905,0.0,0.0,192,0,0,0,187826.30495552733,181830.58785942488,0,1.626576561697786,2006,173778.14185228606,159500
752,20,191219.46744791663,2.981307501301332,9.803270383595043,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,201224.0693069307,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.565084580073287,1.4953487812212205,1997.0,1997,171923.2621870883,180259.57544224765,212076.3323943662,157185.94086021505,0.0,146471.11202635913,165718.2474226804,222463.08755760366,203013.7451923077,184416.5011441648,249180.9255319149,231865.73591549296,1200.0,184477.71495877503,0,4.086966245088166,6.2014328220225705,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,6.217097086275505,1,0,2,0,3,1,212431.68905472642,183480.255506608,0,142483.43254817987,202696.47478260868,1997.0,204562.85409252672,2,187301.235763098,186411.6782122905,168.0,27.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.626576561697786,2006,173778.14185228606,217000
1353,50,191219.46744791663,2.7355647997347607,11.014808536911788,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,223246.9014084507,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,143308.78787878787,1.6817928305074292,1.4953487812212205,1995.0,1996,216729.317948718,180259.57544224765,212076.3323943662,201362.6993670886,579.0,230358.9235474006,184761.9463243874,222463.08755760366,203013.7451923077,184416.5011441648,208313.9862068965,231865.73591549296,816.0,184477.71495877503,0,5.906397132349366,6.714819526270381,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,1185.0,0,7.543436018276233,1,0,2,1,4,1,212431.68905472642,183480.255506608,1,323417.64705882355,202696.47478260868,1996.0,234427.02916666676,3,187301.235763098,186411.6782122905,283.0,86.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.3160740129524924,2010,173778.14185228606,410000
376,85,191219.46744791663,2.7476962050544724,9.698101693023226,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,223246.9014084507,179568.78741865512,201224.0693069307,185039.5707491082,181190.67801857585,186037.23464373464,138493.33333333337,1.4953487812212205,1.4953487812212205,1996.0,1996,171923.2621870883,180259.57544224765,212076.3323943662,157185.94086021505,0.0,230358.9235474006,184761.9463243874,222463.08755760366,203013.7451923077,184416.5011441648,208313.9862068965,231865.73591549296,298.0,184477.71495877503,0,4.89045207380696,5.43100012958067,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,5.498402760407966,0,0,1,0,2,1,141800.96090534976,183480.255506608,0,142483.43254817987,136812.6679245283,1998.0,143573.32425742573,2,187301.235763098,186411.6782122905,0.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.626576561697786,2006,173778.14185228606,148000
314,70,127539.625,2.783157683713741,9.898464007679529,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,132457.9125,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.626576561697786,1.626576561697786,1925.0,1990,171923.2621870883,180259.57544224765,144906.38129496406,157185.94086021505,0.0,146471.11202635913,184761.9463243874,136109.71,142223.52927400472,205993.27272727274,166000.2738654147,150640.38461538462,16.0,184477.71495877503,0,5.165590782113181,5.194369560058668,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,809.0,0,6.364688382085816,0,1,1,1,3,1,325699.4333333333,183480.255506608,1,226874.8104838709,136812.6679245283,1925.0,143573.32425742573,2,125502.71875,186411.6782122905,0.0,0.0,234,0,0,0,187826.30495552733,181830.58785942488,0,1.6817928305074292,2006,173778.14185228606,178000
442,50,127539.625,2.6853496142826496,8.887838355445377,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,143308.78787878787,1.4953487812212205,1.626576561697786,1930.0,1992,171923.2621870883,180259.57544224765,151124.32413793102,157185.94086021505,0.0,146471.11202635913,184761.9463243874,222463.08755760366,142223.52927400472,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,5.730000900415638,5.730000900415638,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,445.0,0,6.297703075733554,0,0,2,0,3,1,141800.96090534976,183480.255506608,1,226874.8104838709,136812.6679245283,1930.0,143573.32425742573,2,187301.235763098,144335.7142857143,0.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.565084580073287,2008,173778.14185228606,162900
319,80,191219.46744791663,2.892507608519078,10.899842451849723,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,189225.58823529413,185039.5707491082,181190.67801857585,186037.23464373464,167769.77272727276,1.626576561697786,1.4953487812212205,1980.0,1980,171923.2621870883,180259.57544224765,179982.92424242425,201362.6993670886,225.0,146471.11202635913,184761.9463243874,151961.42344497607,203013.7451923077,184416.5011441648,208313.9862068965,231865.73591549296,1036.0,184477.71495877503,0,4.281390285856145,6.08609220722988,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,0.0,0,6.194082029364946,1,0,2,0,3,1,141800.96090534976,183480.255506608,2,205639.79047619048,202696.47478260868,1980.0,143573.32425742573,2,187301.235763098,186411.6782122905,233.0,48.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.565084580073287,2009,173778.14185228606,187500
767,50,191219.46744791663,2.942830956382712,10.5754040225481,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,143308.78787878787,1.565084580073287,1.626576561697786,1940.0,1985,171923.2621870883,180259.57544224765,212076.3323943662,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,203013.7451923077,184416.5011441648,196533.9333333333,161142.61744966442,660.0,184477.71495877503,0,4.239363248839552,5.5993598574463626,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,767.0,0,6.467843638084007,1,0,2,0,4,1,141800.96090534976,181400.0,0,142483.43254817987,202696.47478260868,1989.0,143573.32425742573,1,187301.235763098,186411.6782122905,245.0,0.0,156,0,0,0,187826.30495552733,161944.44444444447,1300,1.626576561697786,2008,173778.14185228606,160000
756,60,191219.46744791663,2.8716217110259006,10.186942252345533,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,201224.0693069307,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.6817928305074292,1.4953487812212205,2007.0,2007,171923.2621870883,180259.57544224765,212076.3323943662,157185.94086021505,0.0,230358.9235474006,184761.9463243874,222463.08755760366,203013.7451923077,184416.5011441648,208313.9862068965,231865.73591549296,20.0,184477.71495877503,0,5.393151133103722,5.424746808757467,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,902.0,0,6.484411467763074,0,0,2,1,3,1,212431.68905472642,183480.255506608,0,142483.43254817987,202696.47478260868,2007.0,204562.85409252672,2,187301.235763098,186411.6782122905,144.0,105.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.4142135623730951,2009,173778.14185228606,212000
424,20,191219.46744791663,2.9129506302439405,9.740037464252966,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,148104.59731543626,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.565084580073287,1.4953487812212205,1956.0,1956,171923.2621870883,180259.57544224765,144906.38129496406,201362.6993670886,74.0,146471.11202635913,184761.9463243874,151961.42344497607,203013.7451923077,184416.5011441648,166000.2738654147,150640.38461538462,616.0,184477.71495877503,0,4.90746259869442,5.8807510516583825,182096.16666666663,155937.13664596275,186966.7281767956,125338.91071428572,0.0,0,5.8807510516583825,1,0,1,0,2,1,141800.96090534976,183480.255506608,1,226874.8104838709,202696.47478260868,1956.0,204562.85409252672,1,187301.235763098,186411.6782122905,0.0,44.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.4953487812212205,2008,173778.14185228606,139000
553,20,191219.46744791663,2.861005552576305,9.67913449529579,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,130500.93333333332,141937.92727272728,181190.67801857585,186037.23464373464,178015.57407407407,1.4142135623730951,1.4953487812212205,1949.0,2003,171923.2621870883,180259.57544224765,212076.3323943662,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,104846.68,104846.68,104846.68,104846.68,0.0,104846.68,0,0.0,0.0,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,5.792747488983535,0,0,2,0,2,1,212431.68905472642,183480.255506608,0,142483.43254817987,136812.6679245283,2002.0,234427.02916666676,2,187301.235763098,116039.03225806453,0.0,96.0,0,0,0,0,149137.7358490566,181830.58785942488,0,1.4953487812212205,2009,173778.14185228606,108000
1035,20,191219.46744791663,2.892507608519078,10.35558076341622,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,223246.9014084507,179568.78741865512,130500.93333333332,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.4142135623730951,1.3160740129524924,1957.0,1957,171923.2621870883,180259.57544224765,144906.38129496406,157185.94086021505,0.0,146471.11202635913,165718.2474226804,107450.94444444444,104846.68,104846.68,104846.68,104846.68,0.0,104846.68,0,0.0,0.0,182096.16666666663,214933.6586345381,107657.98630136986,186559.38169642852,0.0,0,5.391556705395693,0,0,1,0,3,1,141800.96090534976,183480.255506608,0,142483.43254817987,136812.6679245283,1957.0,143573.32425742573,1,187301.235763098,116039.03225806453,186.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.0,2009,173778.14185228606,84000
953,60,191219.46744791663,2.892507608519078,10.25854891781708,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872245,201543.61702127664,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.4953487812212205,1.4142135623730951,1969.0,1969,171923.2621870883,180259.57544224765,159823.78523489932,201362.6993670886,232.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,208313.9862068965,161142.61744966442,562.0,162298.2142857143,193,2.320595787106084,5.291502622129181,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,800.0,0,6.660491425235653,0,1,2,1,4,1,141800.96090534976,139556.81818181818,1,139742.85714285713,202696.47478260868,1969.0,204562.85409252672,2,187301.235763098,186411.6782122905,305.0,189.0,0,0,0,0,149137.7358490566,161944.44444444447,400,1.7320508075688772,2008,173778.14185228606,172000
1185,50,191219.46744791663,2.783157683713741,9.933846446386775,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,130500.93333333332,185039.5707491082,181190.67801857585,186037.23464373464,143308.78787878787,1.4953487812212205,1.626576561697786,1924.0,1950,171923.2621870883,180259.57544224765,193783.81451612906,157185.94086021505,0.0,146471.11202635913,165718.2474226804,136109.71,142223.52927400472,184416.5011441648,166000.2738654147,149709.31372549018,392.0,184477.71495877503,0,4.44960558625406,5.291502622129181,182096.16666666663,155937.13664596275,186966.7281767956,186559.38169642852,272.0,0,5.911244405310298,1,0,1,0,4,1,141800.96090534976,183480.255506608,0,142483.43254817987,202696.47478260868,1965.0,143573.32425742573,1,187301.235763098,186411.6782122905,0.0,0.0,236,0,0,0,187826.30495552733,181830.58785942488,0,1.3160740129524924,2006,173778.14185228606,104900
596,70,127539.625,2.783157683713741,7.745966692414835,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,132457.9125,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.565084580073287,1.626576561697786,1910.0,1993,171923.2621870883,180259.57544224765,212076.3323943662,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,5.114038879520184,5.114038879520184,182096.16666666663,214933.6586345381,107657.98630136986,125338.91071428572,684.0,0,6.081651421925943,0,0,1,0,3,1,141800.96090534976,183480.255506608,0,142483.43254817987,136812.6679245283,1930.0,143573.32425742573,1,187301.235763098,116039.03225806453,0.0,158.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.7782794100389228,2006,173778.14185228606,114504
227,160,127539.625,2.1406951429280725,6.575099439737363,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,132820.6896551724,205302.8151815181,1.565084580073287,1.565084580073287,1970.0,1970,171923.2621870883,180259.57544224765,159823.78523489932,201362.6993670886,127.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,150848.0,321.0,184477.71495877503,0,3.5676213450081637,4.687991145025331,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,504.0,0,5.60504738113872,0,0,1,1,2,1,141800.96090534976,183480.255506608,0,142483.43254817987,136812.6679245283,1987.0,143573.32425742573,1,187301.235763098,186411.6782122905,0.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.7320508075688772,2008,173778.14185228606,106000
